cohort_week,purchase_week,l0_category,customer_count,cohort_index,min_val,mean_val,final_customer_count
2022-06-20,2022-06-20,Organic & Premium,6190,0,2606,11719.857142857143,6190.0
2022-05-30,2022-06-13,Bakery & Biscuits,5728,2,38,8526.25,5728.0
2022-05-16,2022-06-27,Cleaning Essentials,1277,6,36,6940.125,1277.0
2022-04-11,2022-04-25,Pharma & Wellness,2129,2,2,1699.6666666666667,2129.0
2022-05-16,2022-06-13,"Tea, Coffee & Health Drinks",2624,4,17,8126.5,2624.0
2022-04-11,2022-04-25,Personal Care,9350,2,28,7022.333333333333,9350.0
2022-03-28,2022-05-23,Organic & Premium,14,8,14,2145.6666666666665,2145.6666666666665
2022-04-25,2022-06-06,Cleaning Essentials,3835,6,36,6940.125,3835.0
2022-04-04,2022-05-16,"Atta, Rice & Dal",28456,6,67,12357.75,28456.0
2022-04-11,2022-04-11,"Chicken, Meat & Fish",1978,0,872,2750.3571428571427,1978.0
2022-05-30,2022-06-20,Munchies,6954,3,46,11580.181818181818,6954.0
2022-06-06,2022-06-27,Organic & Premium,921,3,5,2604.5454545454545,921.0
2022-04-18,2022-05-30,Sweet Tooth,3951,6,23,6101.125,3951.0
2022-04-04,2022-05-23,Dairy & Breakfast,175,7,175,19509.0,19509.0
2022-05-02,2022-05-30,Pet Care,114,4,4,330.6666666666667,114.0
2022-05-30,2022-06-13,Sauces & Spreads,2850,2,12,4474.333333333333,2850.0
2022-06-13,2022-06-27,Organic & Premium,770,2,3,2454.5833333333335,770.0
2022-04-11,2022-05-16,"Chicken, Meat & Fish",633,5,6,814.375,633.0
2022-04-25,2022-06-13,Vegetables & Fruits,10962,7,279,17309.428571428572,10962.0
2022-04-25,2022-05-16,Bakery & Biscuits,5148,3,23,8671.818181818182,5148.0
2022-03-28,2022-06-06,"Dry Fruits, Masala & Oil",45303,10,6791,25700.0,45303.0
2022-04-25,2022-06-13,Pharma & Wellness,930,7,11,1325.2857142857142,930.0
2022-04-04,2022-04-11,Cleaning Essentials,19325,1,15,6261.846153846154,19325.0
2022-04-25,2022-05-09,Baby Care,756,2,2,1049.5,756.0
2022-05-16,2022-06-27,Instant & Frozen Food,1857,6,33,8565.625,1857.0
2022-04-11,2022-04-11,Cold Drinks & Juices,47181,0,12275,54097.57142857143,47181.0
2022-05-23,2022-05-30,"Dry Fruits, Masala & Oil",100,1,41,13341.0,100.0
2022-04-11,2022-04-18,Home & Office,6011,1,9,5031.615384615385,6011.0
2022-05-02,2022-05-23,Cold Drinks & Juices,28,3,28,11943.0,11943.0
2022-05-16,2022-05-30,Organic & Premium,825,2,3,2454.5833333333335,825.0
2022-04-11,2022-05-16,Cold Drinks & Juices,11771,5,29,11763.777777777777,11771.0
2022-05-23,2022-06-20,Organic & Premium,34,4,8,2738.1,34.0
2022-04-25,2022-05-02,Specials,210,1,1,532.25,210.0
2022-04-11,2022-04-18,Paan Corner,736,1,3,596.7692307692307,736.0
2022-05-09,2022-05-30,Dairy & Breakfast,9752,3,95,21902.0,9752.0
2022-05-16,2022-05-16,Instant & Frozen Food,48631,0,10267,42196.57142857143,48631.0
2022-05-02,2022-05-09,Paan Corner,502,1,3,596.7692307692307,502.0
2022-04-04,2022-04-25,Munchies,33283,3,46,11580.181818181818,33283.0
2022-04-11,2022-06-27,Cold Drinks & Juices,6779,11,6779,19956.333333333332,19956.333333333332
2022-04-04,2022-05-09,Organic & Premium,7164,5,4,2806.777777777778,7164.0
2022-05-23,2022-05-30,Baby Care,6,1,3,1078.2307692307693,6.0
2022-04-25,2022-05-02,Pet Care,206,1,2,300.4166666666667,206.0
2022-03-28,2022-05-09,Dairy & Breakfast,77256,6,122,23116.375,77256.0
2022-03-28,2022-05-23,Instant & Frozen Food,35,8,35,6724.5,6724.5
2022-04-11,2022-05-02,Sweet Tooth,7631,3,20,6109.363636363636,7631.0
2022-05-09,2022-06-27,Bakery & Biscuits,2587,7,62,7527.142857142857,2587.0
2022-05-23,2022-05-30,"Atta, Rice & Dal",75,1,39,11190.23076923077,75.0
2022-03-28,2022-05-09,"Chicken, Meat & Fish",2618,6,2,728.625,2618.0
2022-03-28,2022-04-11,Sauces & Spreads,17212,2,12,4474.333333333333,17212.0
2022-06-20,2022-06-20,Vegetables & Fruits,39817,0,18019,157085.7857142857,39817.0
2022-03-28,2022-05-23,Personal Care,42,8,42,6999.666666666667,6999.666666666667
2022-04-11,2022-04-25,Organic & Premium,2941,2,3,2454.5833333333335,2941.0
2022-04-18,2022-06-13,"Dry Fruits, Masala & Oil",10140,8,109,12222.333333333334,10140.0
2022-05-16,2022-06-20,"Atta, Rice & Dal",4064,5,50,12834.666666666666,4064.0
2022-05-16,2022-05-23,Home & Office,9,1,9,5031.615384615385,5031.615384615385
2022-06-20,2022-06-20,Pharma & Wellness,5489,0,2729,8269.785714285714,5489.0
2022-05-23,2022-06-06,Baby Care,9,2,2,1049.5,9.0
2022-06-06,2022-06-27,Personal Care,2378,3,23,7276.0,2378.0
2022-04-18,2022-04-25,Dairy & Breakfast,19795,1,68,22968.46153846154,19795.0
2022-04-18,2022-06-27,"Atta, Rice & Dal",5637,10,5637,22342.75,22342.75
2022-03-28,2022-04-18,"Chicken, Meat & Fish",2850,3,7,779.4,2850.0
2022-06-13,2022-06-27,Personal Care,1916,2,28,7022.333333333333,1916.0
2022-06-06,2022-06-20,Munchies,6732,2,47,11448.333333333334,6732.0
2022-04-25,2022-06-27,Paan Corner,397,9,397,888.8,888.8
2022-04-11,2022-06-20,Bakery & Biscuits,10478,10,3941,15612.5,10478.0
2022-05-02,2022-05-02,"Tea, Coffee & Health Drinks",18817,0,7190,32406.85714285714,18817.0
2022-03-28,2022-05-23,Sweet Tooth,33,8,33,4924.166666666667,4924.166666666667
2022-05-02,2022-06-06,Sauces & Spreads,2690,5,10,4936.111111111111,2690.0
2022-04-11,2022-06-13,Specials,1554,9,3,1051.4,1554.0
2022-05-30,2022-06-27,"Chicken, Meat & Fish",368,4,14,781.5555555555555,368.0
2022-06-27,2022-06-27,Pet Care,400,0,400,1396.7142857142858,1396.7142857142858
2022-05-23,2022-06-27,Pet Care,3,5,3,327.75,327.75
2022-05-09,2022-05-23,Pet Care,1,2,1,264.3333333333333,264.3333333333333
2022-04-18,2022-06-20,Specials,1974,9,3,1051.4,1974.0
2022-06-06,2022-06-13,"Tea, Coffee & Health Drinks",4470,1,13,7347.0,4470.0
2022-06-13,2022-06-27,Sweet Tooth,1829,2,11,6190.833333333333,1829.0
2022-06-13,2022-06-27,Vegetables & Fruits,5804,2,130,19766.416666666668,5804.0
2022-04-25,2022-06-13,Organic & Premium,1345,7,25,2304.285714285714,1345.0
2022-03-28,2022-04-11,Bakery & Biscuits,30548,2,38,8526.25,30548.0
2022-04-25,2022-06-06,"Tea, Coffee & Health Drinks",4451,6,19,7951.5,4451.0
2022-05-23,2022-06-06,Cold Drinks & Juices,137,2,18,11940.0,137.0
2022-04-18,2022-04-25,Baby Care,815,1,3,1078.2307692307693,815.0
2022-05-09,2022-06-27,Sauces & Spreads,1367,7,15,3988.1428571428573,1367.0
2022-06-13,2022-06-27,Pharma & Wellness,536,2,2,1699.6666666666667,536.0
2022-05-02,2022-06-13,Dairy & Breakfast,12146,6,122,23116.375,12146.0
2022-05-02,2022-05-16,Cleaning Essentials,2898,2,16,6414.0,2898.0
2022-03-28,2022-06-06,"Atta, Rice & Dal",38786,10,5637,22342.75,38786.0
2022-05-09,2022-05-23,Specials,7,2,1,459.9166666666667,7.0
2022-04-11,2022-06-20,Sauces & Spreads,5535,10,2269,8545.5,5535.0
2022-04-25,2022-06-13,Sweet Tooth,3547,7,34,5138.857142857143,3547.0
2022-06-20,2022-06-20,Personal Care,21799,0,10583,42527.92857142857,21799.0
2022-03-28,2022-05-23,Vegetables & Fruits,236,8,236,14933.666666666666,14933.666666666666
2022-05-23,2022-06-27,Specials,18,5,7,411.125,18.0
2022-04-18,2022-04-25,"Dry Fruits, Masala & Oil",11427,1,41,13341.0,11427.0
2022-04-18,2022-06-20,Pet Care,230,9,131,414.2,230.0
2022-04-11,2022-06-13,Pet Care,329,9,131,414.2,329.0
2022-05-02,2022-06-20,Sweet Tooth,3307,7,34,5138.857142857143,3307.0
2022-06-06,2022-06-27,Pharma & Wellness,627,3,6,1711.7272727272727,627.0
2022-03-28,2022-05-30,"Chicken, Meat & Fish",2044,9,272,1014.8,2044.0
2022-06-27,2022-06-27,Specials,1246,0,1,5149.153846153846,1246.0
2022-06-13,2022-06-13,Paan Corner,1371,0,1040,3129.5714285714284,1371.0
2022-04-04,2022-04-04,Home & Office,34298,0,6212,24283.85714285714,34298.0
2022-03-28,2022-05-23,Pharma & Wellness,7,8,7,1365.5,1365.5
2022-06-06,2022-06-27,Vegetables & Fruits,6892,3,106,19927.727272727272,6892.0
2022-04-18,2022-06-20,"Chicken, Meat & Fish",500,9,272,1014.8,500.0
2022-05-02,2022-06-06,Bakery & Biscuits,5032,5,35,9023.0,5032.0
2022-04-04,2022-04-18,Munchies,32706,2,47,11448.333333333334,32706.0
2022-05-23,2022-06-20,Vegetables & Fruits,250,4,125,20268.0,250.0
2022-05-16,2022-05-30,Vegetables & Fruits,7059,2,130,19766.416666666668,7059.0
2022-05-02,2022-06-27,Baby Care,374,8,1,972.6666666666666,374.0
2022-06-06,2022-06-27,Instant & Frozen Food,2924,3,18,8319.09090909091,2924.0
2022-05-23,2022-06-06,"Chicken, Meat & Fish",6,2,6,809.0909090909091,809.0909090909091
2022-05-23,2022-06-20,Pharma & Wellness,30,4,3,1654.4,30.0
2022-04-18,2022-05-16,Specials,12,4,1,951.6,12.0
2022-05-16,2022-05-30,Pharma & Wellness,541,2,2,1699.6666666666667,541.0
2022-04-18,2022-06-06,Sweet Tooth,4944,7,34,5138.857142857143,4944.0
2022-05-02,2022-05-09,Instant & Frozen Food,5760,1,12,8173.615384615385,5760.0
2022-04-04,2022-05-09,Personal Care,21039,5,33,8029.111111111111,21039.0
2022-04-11,2022-04-11,Sweet Tooth,24305,0,7327,30170.35714285714,24305.0
2022-05-23,2022-06-06,Home & Office,46,2,9,4616.25,46.0
2022-05-02,2022-06-06,Pet Care,159,5,3,327.75,159.0
2022-04-11,2022-05-02,"Atta, Rice & Dal",15604,3,40,11755.454545454546,15604.0
2022-03-28,2022-05-30,Cold Drinks & Juices,28588,9,3857,15895.4,28588.0
2022-05-09,2022-05-09,Home & Office,9370,0,6212,24283.85714285714,9370.0
2022-04-18,2022-06-20,Cold Drinks & Juices,6890,9,3857,15895.4,6890.0
2022-04-04,2022-05-09,Vegetables & Fruits,55093,5,139,20616.88888888889,55093.0
2022-03-28,2022-05-09,Cold Drinks & Juices,38880,6,36,11457.75,38880.0
2022-04-18,2022-05-16,Pet Care,169,4,4,330.6666666666667,169.0
2022-05-02,2022-05-16,Sweet Tooth,3532,2,11,6190.833333333333,3532.0
2022-05-02,2022-05-30,Instant & Frozen Food,3943,4,17,8647.1,3943.0
2022-04-04,2022-05-09,Pharma & Wellness,4075,5,4,1653.6666666666667,4075.0
2022-06-13,2022-06-20,Baby Care,573,1,3,1078.2307692307693,573.0
2022-05-09,2022-06-20,Instant & Frozen Food,3974,6,33,8565.625,3974.0
2022-03-28,2022-04-18,Cold Drinks & Juices,44179,3,28,11943.0,44179.0
2022-05-23,2022-06-20,Personal Care,123,4,19,7899.5,123.0
2022-05-09,2022-05-09,Munchies,25594,0,12991,67901.64285714286,25594.0
2022-04-11,2022-04-25,Paan Corner,675,2,1,552.6666666666666,675.0
2022-05-16,2022-05-30,Personal Care,2366,2,28,7022.333333333333,2366.0
2022-05-30,2022-06-27,Cold Drinks & Juices,3811,4,16,11923.7,3811.0
2022-05-02,2022-06-06,Specials,161,5,7,411.125,161.0
2022-03-28,2022-05-30,Home & Office,13896,9,1710,7188.6,13896.0
2022-06-20,2022-06-20,Instant & Frozen Food,22685,0,10267,42196.57142857143,22685.0
2022-03-28,2022-05-16,"Tea, Coffee & Health Drinks",23579,7,36,6521.857142857143,23579.0
2022-06-06,2022-06-27,Bakery & Biscuits,2874,3,23,8671.818181818182,2874.0
2022-05-02,2022-06-06,Vegetables & Fruits,11407,5,139,20616.88888888889,11407.0
2022-04-04,2022-06-27,Home & Office,7903,12,7903,13050.5,13050.5
2022-05-30,2022-05-30,"Tea, Coffee & Health Drinks",51034,0,7190,32406.85714285714,51034.0
2022-05-02,2022-06-06,Pharma & Wellness,1073,5,4,1653.6666666666667,1073.0
2022-03-28,2022-05-23,Bakery & Biscuits,35,8,35,7317.0,7317.0
2022-05-09,2022-06-27,Personal Care,2255,7,45,6508.714285714285,2255.0
2022-03-28,2022-05-23,Munchies,88,8,88,9317.666666666666,9317.666666666666
2022-05-02,2022-06-13,Cleaning Essentials,2986,6,36,6940.125,2986.0
2022-03-28,2022-04-11,Pharma & Wellness,6370,2,2,1699.6666666666667,6370.0
2022-03-28,2022-04-11,"Tea, Coffee & Health Drinks",27981,2,17,7345.0,27981.0
2022-05-02,2022-06-20,Home & Office,2890,7,25,3960.5714285714284,2890.0
2022-05-02,2022-06-20,"Dry Fruits, Masala & Oil",8210,7,127,12226.857142857143,8210.0
2022-05-02,2022-05-16,Dairy & Breakfast,13656,2,80,21660.916666666668,13656.0
2022-06-13,2022-06-27,Munchies,3414,2,47,11448.333333333334,3414.0
2022-06-20,2022-06-20,Sauces & Spreads,12034,0,5935,22254.35714285714,12034.0
2022-03-28,2022-04-11,Vegetables & Fruits,74913,2,130,19766.416666666668,74913.0
2022-05-30,2022-05-30,Specials,9929,0,1,5149.153846153846,9929.0
2022-04-11,2022-06-20,Personal Care,9503,10,3517,14135.25,9503.0
2022-05-16,2022-05-23,"Tea, Coffee & Health Drinks",13,1,13,7347.0,7347.0
2022-05-02,2022-05-23,"Atta, Rice & Dal",40,3,40,11755.454545454546,11755.454545454546
2022-06-06,2022-06-20,Sweet Tooth,3615,2,11,6190.833333333333,3615.0
2022-06-13,2022-06-27,Bakery & Biscuits,2444,2,38,8526.25,2444.0
2022-05-09,2022-05-30,"Dry Fruits, Masala & Oil",5760,3,62,13691.09090909091,5760.0
2022-04-25,2022-05-16,Organic & Premium,1328,3,5,2604.5454545454545,1328.0
2022-04-11,2022-06-20,Pharma & Wellness,1845,10,781,2898.5,1845.0
2022-03-28,2022-06-27,"Tea, Coffee & Health Drinks",13443,13,13443,13443.0,13443.0
2022-06-06,2022-06-27,Sauces & Spreads,1609,3,8,4593.272727272727,1609.0
2022-03-28,2022-04-11,Personal Care,26206,2,28,7022.333333333333,26206.0
2022-05-09,2022-05-09,"Dry Fruits, Masala & Oil",32935,0,17177,91235.14285714286,32935.0
2022-03-28,2022-05-23,Sauces & Spreads,15,8,15,3941.1666666666665,3941.1666666666665
2022-04-11,2022-06-20,Vegetables & Fruits,18095,10,8281,33003.25,18095.0
2022-05-02,2022-06-13,"Chicken, Meat & Fish",432,6,2,728.625,432.0
2022-05-02,2022-06-06,Personal Care,4730,5,33,8029.111111111111,4730.0
2022-05-30,2022-05-30,Pet Care,2384,0,400,1396.7142857142858,2384.0
2022-05-09,2022-06-27,Pharma & Wellness,555,7,11,1325.2857142857142,555.0
2022-04-18,2022-04-25,Cleaning Essentials,5462,1,15,6261.846153846154,5462.0
2022-03-28,2022-05-30,Paan Corner,1364,9,397,888.8,1364.0
2022-04-25,2022-06-13,Munchies,6765,7,109,9952.857142857143,6765.0
2022-04-11,2022-06-06,Home & Office,5056,8,22,3871.0,5056.0
2022-06-13,2022-06-27,Sauces & Spreads,1300,2,12,4474.333333333333,1300.0
2022-05-09,2022-06-27,Vegetables & Fruits,5872,7,279,17309.428571428572,5872.0
2022-03-28,2022-05-02,Baby Care,4373,5,2,1212.6666666666667,4373.0
2022-06-20,2022-06-20,Bakery & Biscuits,22828,0,9766,46938.357142857145,22828.0
2022-05-30,2022-06-13,Organic & Premium,1553,2,3,2454.5833333333335,1553.0
2022-05-02,2022-06-20,Munchies,6630,7,109,9952.857142857143,6630.0
2022-03-28,2022-05-02,Home & Office,19141,5,23,4981.666666666667,19141.0
2022-04-04,2022-04-18,Sweet Tooth,17928,2,11,6190.833333333333,17928.0
2022-03-28,2022-04-25,Instant & Frozen Food,31446,4,17,8647.1,31446.0
2022-04-25,2022-05-09,"Atta, Rice & Dal",7396,2,45,11105.583333333334,7396.0
2022-05-02,2022-06-13,Cold Drinks & Juices,5958,6,36,11457.75,5958.0
2022-06-06,2022-06-06,Specials,143,0,1,5149.153846153846,143.0
2022-03-28,2022-05-09,Specials,11,6,9,406.42857142857144,11.0
2022-05-23,2022-06-20,Sauces & Spreads,74,4,13,4811.9,74.0
2022-03-28,2022-04-04,Instant & Frozen Food,29655,1,12,8173.615384615385,29655.0
2022-04-18,2022-06-06,Munchies,9053,7,109,9952.857142857143,9053.0
2022-04-11,2022-04-11,Munchies,43213,0,12991,67901.64285714286,43213.0
2022-04-04,2022-05-09,Bakery & Biscuits,23896,5,35,9023.0,23896.0
2022-05-16,2022-05-30,Sauces & Spreads,1383,2,12,4474.333333333333,1383.0
2022-04-11,2022-05-30,"Atta, Rice & Dal",11712,7,91,10535.285714285714,11712.0
2022-04-04,2022-05-30,Baby Care,2499,8,1,972.6666666666666,2499.0
2022-06-06,2022-06-27,Baby Care,360,3,3,1072.4545454545455,360.0
2022-05-02,2022-05-16,Munchies,6905,2,47,11448.333333333334,6905.0
2022-04-04,2022-05-02,Paan Corner,1209,4,15,615.2222222222222,1209.0
2022-05-16,2022-05-30,Bakery & Biscuits,2953,2,38,8526.25,2953.0
2022-03-28,2022-05-09,Pet Care,973,6,1,283.375,973.0
2022-04-04,2022-05-09,Sauces & Spreads,13116,5,10,4936.111111111111,13116.0
2022-05-09,2022-05-09,Sweet Tooth,13119,0,7327,30170.35714285714,13119.0
2022-05-23,2022-06-20,Bakery & Biscuits,142,4,33,8990.6,142.0
2022-03-28,2022-06-13,Instant & Frozen Food,24102,11,5661,17028.666666666668,24102.0
2022-06-06,2022-06-06,Pet Care,527,0,400,1396.7142857142858,527.0
2022-04-25,2022-05-16,Pharma & Wellness,857,3,6,1711.7272727272727,857.0
2022-04-11,2022-05-30,"Tea, Coffee & Health Drinks",6666,7,36,6521.857142857143,6666.0
2022-04-04,2022-06-27,Pet Care,515,12,515,838.0,838.0
2022-04-04,2022-04-11,Dairy & Breakfast,61270,1,68,22968.46153846154,61270.0
2022-05-16,2022-06-27,Sweet Tooth,1354,6,23,6101.125,1354.0
2022-04-18,2022-05-23,"Dry Fruits, Masala & Oil",71,5,71,14849.222222222223,14849.222222222223
2022-04-18,2022-05-23,Paan Corner,2,5,2,557.6666666666666,557.6666666666666
2022-04-11,2022-04-25,Sauces & Spreads,5654,2,12,4474.333333333333,5654.0
2022-04-04,2022-06-20,"Tea, Coffee & Health Drinks",18495,11,4603,14906.0,18495.0
2022-04-25,2022-06-13,Bakery & Biscuits,5007,7,62,7527.142857142857,5007.0
2022-04-25,2022-05-16,Vegetables & Fruits,12453,3,106,19927.727272727272,12453.0
2022-03-28,2022-04-11,Organic & Premium,9360,2,3,2454.5833333333335,9360.0
2022-03-28,2022-04-11,Baby Care,4214,2,2,1049.5,4214.0
2022-05-09,2022-06-06,"Chicken, Meat & Fish",356,4,14,781.5555555555555,356.0
2022-04-04,2022-06-06,Baby Care,3160,9,415,1834.8,3160.0
2022-04-04,2022-05-23,Cleaning Essentials,33,7,33,5784.571428571428,5784.571428571428
2022-05-02,2022-06-06,Organic & Premium,1400,5,4,2806.777777777778,1400.0
2022-05-30,2022-06-13,Personal Care,4092,2,28,7022.333333333333,4092.0
2022-04-04,2022-06-13,"Atta, Rice & Dal",30330,10,5637,22342.75,30330.0
2022-04-25,2022-05-16,"Dry Fruits, Masala & Oil",7424,3,62,13691.09090909091,7424.0
2022-04-25,2022-06-06,Dairy & Breakfast,12996,6,122,23116.375,12996.0
2022-05-30,2022-06-13,Pharma & Wellness,1146,2,2,1699.6666666666667,1146.0
2022-04-18,2022-05-30,Munchies,6942,6,44,12057.875,6942.0
2022-05-16,2022-06-27,Dairy & Breakfast,5250,6,122,23116.375,5250.0
2022-05-16,2022-06-13,Paan Corner,319,4,15,615.2222222222222,319.0
2022-04-11,2022-04-18,"Tea, Coffee & Health Drinks",9155,1,13,7347.0,9155.0
2022-05-16,2022-05-16,Baby Care,4849,0,1253,5108.285714285715,4849.0
2022-05-09,2022-06-20,Paan Corner,483,6,2,607.25,483.0
2022-05-09,2022-06-27,Organic & Premium,827,7,25,2304.285714285714,827.0
2022-05-30,2022-06-13,Vegetables & Fruits,13428,2,130,19766.416666666668,13428.0
2022-06-13,2022-06-27,"Tea, Coffee & Health Drinks",1811,2,17,7345.0,1811.0
2022-04-25,2022-06-13,Sauces & Spreads,2606,7,15,3988.1428571428573,2606.0
2022-04-04,2022-06-27,Specials,3431,12,3431,6403.5,6403.5
2022-05-30,2022-06-20,Sweet Tooth,3709,3,20,6109.363636363636,3709.0
2022-04-11,2022-04-25,Bakery & Biscuits,11234,2,38,8526.25,11234.0
2022-04-18,2022-05-16,Home & Office,2896,4,6,4846.1,2896.0
2022-04-18,2022-06-20,Dairy & Breakfast,15397,9,8263,31768.6,15397.0
2022-04-11,2022-05-09,"Tea, Coffee & Health Drinks",9976,4,17,8126.5,9976.0
2022-05-23,2022-06-20,Instant & Frozen Food,126,4,17,8647.1,126.0
2022-04-25,2022-05-16,Personal Care,3894,3,23,7276.0,3894.0
2022-05-30,2022-06-06,Cleaning Essentials,3726,1,15,6261.846153846154,3726.0
2022-04-25,2022-06-27,"Dry Fruits, Masala & Oil",5303,9,5303,22103.0,22103.0
2022-04-11,2022-06-20,Organic & Premium,3107,10,1190,4753.0,3107.0
2022-04-18,2022-06-06,Instant & Frozen Food,6266,7,45,7126.714285714285,6266.0
2022-03-28,2022-06-06,Paan Corner,1753,10,438,1095.25,1753.0
2022-04-04,2022-04-11,Paan Corner,1039,1,3,596.7692307692307,1039.0
2022-03-28,2022-05-09,Cleaning Essentials,24120,6,36,6940.125,24120.0
2022-05-30,2022-06-06,Pet Care,166,1,2,300.4166666666667,166.0
2022-03-28,2022-04-04,Pet Care,1159,1,2,300.4166666666667,1159.0
2022-06-20,2022-06-20,Specials,2884,0,1,5149.153846153846,2884.0
2022-04-11,2022-05-23,Baby Care,6,6,6,1185.5,1185.5
2022-05-30,2022-06-27,Baby Care,387,4,1,1179.8,387.0
2022-03-28,2022-04-18,"Atta, Rice & Dal",42319,3,40,11755.454545454546,42319.0
2022-05-30,2022-06-06,Specials,178,1,1,532.25,178.0
2022-05-09,2022-05-30,Cleaning Essentials,2517,3,13,6894.909090909091,2517.0
2022-04-04,2022-04-25,Sweet Tooth,16994,3,20,6109.363636363636,16994.0
2022-05-09,2022-06-06,Cold Drinks & Juices,6207,4,16,11923.7,6207.0
2022-05-09,2022-06-13,Baby Care,541,5,2,1212.6666666666667,541.0
2022-06-13,2022-06-13,Instant & Frozen Food,14636,0,10267,42196.57142857143,14636.0
2022-05-16,2022-06-20,Baby Care,444,5,2,1212.6666666666667,444.0
2022-05-09,2022-05-16,Paan Corner,463,1,3,596.7692307692307,463.0
2022-04-11,2022-05-02,Munchies,15748,3,46,11580.181818181818,15748.0
2022-06-20,2022-06-20,Pet Care,806,0,400,1396.7142857142858,806.0
2022-03-28,2022-04-04,Specials,1,1,1,532.25,532.25
2022-04-11,2022-05-02,Instant & Frozen Food,10340,3,18,8319.09090909091,10340.0
2022-03-28,2022-04-04,Dairy & Breakfast,86232,1,68,22968.46153846154,86232.0
2022-04-04,2022-06-27,Sweet Tooth,8567,12,8567,13049.5,13049.5
2022-05-30,2022-06-20,Specials,1596,3,5,903.3333333333334,1596.0
2022-03-28,2022-06-27,Cleaning Essentials,13730,13,13730,13730.0,13730.0
2022-04-04,2022-04-18,Cold Drinks & Juices,35546,2,18,11940.0,35546.0
2022-05-16,2022-06-27,Pet Care,81,6,1,283.375,81.0
2022-06-06,2022-06-13,"Atta, Rice & Dal",6319,1,39,11190.23076923077,6319.0
2022-04-04,2022-04-04,Organic & Premium,17482,0,2606,11719.857142857143,17482.0
2022-06-20,2022-06-27,Baby Care,617,1,3,1078.2307692307693,617.0
2022-04-18,2022-05-16,Sauces & Spreads,3048,4,13,4811.9,3048.0
2022-05-02,2022-05-23,Paan Corner,2,3,2,564.6363636363636,564.6363636363636
2022-04-25,2022-06-13,Home & Office,2424,7,25,3960.5714285714284,2424.0
2022-04-25,2022-06-20,Cleaning Essentials,4343,8,39,6000.5,4343.0
2022-04-25,2022-05-30,Instant & Frozen Food,4152,5,16,8712.0,4152.0
2022-05-16,2022-06-06,Baby Care,451,3,3,1072.4545454545455,451.0
2022-04-04,2022-05-09,Cold Drinks & Juices,31369,5,29,11763.777777777777,31369.0
2022-04-18,2022-06-13,Personal Care,5479,8,42,6999.666666666667,5479.0
2022-06-13,2022-06-13,"Atta, Rice & Dal",18643,0,12601,72611.35714285714,18643.0
2022-05-16,2022-06-20,Instant & Frozen Food,3002,5,16,8712.0,3002.0
2022-04-18,2022-06-13,Pharma & Wellness,1278,8,7,1365.5,1278.0
2022-04-04,2022-05-16,Baby Care,2499,6,6,1185.5,2499.0
2022-06-27,2022-06-27,Dairy & Breakfast,22088,0,22088,124116.35714285714,124116.35714285714
2022-03-28,2022-06-20,Paan Corner,1800,12,1039,1419.5,1800.0
2022-04-04,2022-05-30,Cold Drinks & Juices,22401,8,45,8803.0,22401.0
2022-05-02,2022-05-30,Munchies,5418,4,44,12052.7,5418.0
2022-04-04,2022-06-13,Paan Corner,1371,10,438,1095.25,1371.0
2022-04-25,2022-05-09,Instant & Frozen Food,5702,2,17,8040.166666666667,5702.0
2022-04-18,2022-05-16,Bakery & Biscuits,6315,4,33,8990.6,6315.0
2022-04-11,2022-06-20,Cold Drinks & Juices,10173,10,4633,18824.5,10173.0
2022-05-16,2022-06-27,Specials,523,6,9,406.42857142857144,523.0
2022-04-18,2022-06-13,Vegetables & Fruits,13280,8,236,14933.666666666666,13280.0
2022-05-30,2022-06-20,Pet Care,204,3,4,309.1,204.0
2022-05-09,2022-05-23,Dairy & Breakfast,80,2,80,21660.916666666668,21660.916666666668
2022-05-30,2022-06-20,Dairy & Breakfast,13638,3,95,21902.0,13638.0
2022-04-11,2022-04-25,Home & Office,5414,2,9,4616.25,5414.0
2022-05-16,2022-05-23,Organic & Premium,8,1,8,2608.6153846153848,2608.6153846153848
2022-05-09,2022-05-16,"Atta, Rice & Dal",5034,1,39,11190.23076923077,5034.0
2022-04-18,2022-06-06,Cleaning Essentials,5057,7,33,5784.571428571428,5057.0
2022-06-27,2022-06-27,Instant & Frozen Food,10267,0,10267,42196.57142857143,42196.57142857143
2022-04-04,2022-05-02,Cleaning Essentials,23186,4,21,7476.7,23186.0
2022-04-04,2022-05-30,"Chicken, Meat & Fish",1315,8,6,528.1666666666666,1315.0
2022-04-04,2022-05-30,Dairy & Breakfast,44034,8,155,17252.5,44034.0
2022-05-09,2022-06-06,Paan Corner,442,4,15,615.2222222222222,442.0
2022-04-11,2022-04-25,"Dry Fruits, Masala & Oil",17124,2,48,12986.416666666666,17124.0
2022-04-04,2022-04-25,Specials,4847,3,5,903.3333333333334,4847.0
2022-04-11,2022-06-20,"Chicken, Meat & Fish",696,10,311,1209.75,696.0
2022-03-28,2022-05-30,Organic & Premium,7987,9,965,4072.8,7987.0
2022-05-30,2022-06-06,Sweet Tooth,5271,1,12,6560.7692307692305,5271.0
2022-05-02,2022-06-06,"Tea, Coffee & Health Drinks",4289,5,20,8259.888888888889,4289.0
2022-03-28,2022-04-04,Sweet Tooth,24185,1,12,6560.7692307692305,24185.0
2022-04-11,2022-04-18,Personal Care,9054,1,16,7192.692307692308,9054.0
2022-04-25,2022-05-23,Baby Care,1,4,1,1179.8,1179.8
